RHIZOTron 2009a	MeasDate	MeasTime	Experiment	Tube#	Location#	Date	Time	Session#	DataGatherer	ImgType	PxSizeH	PxSizeV	Fungae	Undefined	Undefined	Undefined	TotLength(px)	TotProjArea(px2)	TotSurfArea(px2)	TotAvgDiam(px/10)	TotVolume(px3)	TotNumberOfTips	AliveLength(px)	AliveProjArea(px2)	AliveSurfArea(px2)	AliveAvgDiam(px/10)	AliveVolume(px3)	AliveNumberOfTips	DeadLength(px)	DeadProjArea(px2)	DeadSurfArea(px2)	DeadAvgDiam(px/10)	DeadVolume(px3)	DeadNumberOfTips	GoneLength(px)	GoneProjArea(px2)	GoneSurfArea(px2)	GoneAvgDiam(px/10)	GoneVolume(px3)	GoneNumberOfTips	NumberOfClasses	0.000<.L.<=0.500	0.500<.L.<=1.000	1.000<.L.<=1.500	1.500<.L.<=2.000	2.000<.L.<=2.500	2.500<.L.<=3.000	3.000<.L.<=3.500	3.500<.L.<=4.000	4.000<.L.<=4.500	.L.>4.500	0.000<.SA.<=0.500	0.500<.SA.<=1.000	1.000<.SA.<=1.500	1.500<.SA.<=2.000	2.000<.SA.<=2.500	2.500<.SA.<=3.000	3.000<.SA.<=3.500	3.500<.SA.<=4.000	4.000<.SA.<=4.500	.SA.>4.500	0.000<.PA.<=0.500	0.500<.PA.<=1.000	1.000<.PA.<=1.500	1.500<.PA.<=2.000	2.000<.PA.<=2.500	2.500<.PA.<=3.000	3.000<.PA.<=3.500	3.500<.PA.<=4.000	4.000<.PA.<=4.500	.PA.>4.500	0.000<.V.<=0.500	0.500<.V.<=1.000	1.000<.V.<=1.500	1.500<.V.<=2.000	2.000<.V.<=2.500	2.500<.V.<=3.000	3.000<.V.<=3.500	3.500<.V.<=4.000	4.000<.V.<=4.500	.V.>4.500	0.000<.T.<=0.500	0.500<.T.<=1.000	1.000<.T.<=1.500	1.500<.T.<=2.000	2.000<.T.<=2.500	2.500<.T.<=3.000	3.000<.T.<=3.500	3.500<.T.<=4.000	4.000<.T.<=4.500	.T.>4.500		ImageNotes
SampleId	ROOT	RootName	Experiment	Tube#	Location#	Date	Time	Session#	DataGatherer	BirthSession	DeathSession	TotLength(px)	TotProjArea(px2)	TotSurfArea(px2)	TotAvgDiam(px/10)	TotVolume(px3)	AliveLength	AliveProjArea	AliveSurfArea	AliveAvgDiam	AliveVolume	DeadLength	DeadProjArea	DeadSurfArea	DeadAvgDiam	DeadVolume	GoneLength	GoneProjArea	GoneSurfArea	GoneAvgDiam	GoneVolume	TipDiam	TipLivStatus	Fungae	Undefined	Undefined	Undefined	RootNotes	HighestOrder	ExtPathLength	Altitude
RootName	SEG	Segment#	Experiment	Tube#	Location#	Date	Time	Session#	DataGatherer	BirthSession	DeathSession	Length(px)	ProjArea(px2)	SurfArea(px2)	AvgDiam(px/10)	Volume(px3)	AliveLength	AliveProjArea	AliveSurfArea	AliveAvgDiam	AliveVolume	DeadLength	DeadProjArea	DeadSurfArea	DeadAvgDiam	DeadVolume	GoneLength	GoneProjArea	GoneSurfArea	GoneAvgDiam	GoneVolume	HBegin(px)	VBegin(px)	HEnd(px)	VEnd(px)	Fungae	Undefined	Undefined	Undefined	BranchingAngle	Magnitude	PathLength	Order	EE EI II IL BL
RootName	AXIS	Order	Experiment	Tube#	Location#	Date	Time	Session#	DataGatherer	BirthSession	DeathSession	Axis#	NofSegm	Length(px)	ProjArea(px2)	SurfArea(px2)	AvgDiam(px/10)	Volume(px3)	TipDiam	TipLivStatus	
CONSISTEST_T001_L001_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	1	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	126.6951	19.5902	61.5446	1.5463	2.618	36	126.6951	19.5902	61.5446	1.5463	2.618	36	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.9366	9.3376	75.1094	22.2247	11.4340	4.4861	3.1666	0.0000	0.0000	0.0000	0.0920	2.7732	31.7338	11.8292	8.0193	3.8383	3.2586	0.0000	0.0000	0.0000	0.0293	0.8827	10.1012	3.7654	2.5526	1.2218	1.0373	0.0000	0.0000	0.0000	0.0007	0.0660	1.0759	0.5019	0.4479	0.2619	0.2672	0.0000	0.0000	0.0000	0	6	20	8	1	1	0	0	0	0			
CONSISTEST_T001_L002_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	2	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0	0	0	0	0	0			
CONSISTEST_T001_L003_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	3	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0	0	0	0	0	0			
CONSISTEST_T001_L004_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	4	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0	0	0	0	0	0			
CONSISTEST_T001_L005_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	5	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	10.5615	1.5514	4.8738	1.4689	0.181	4	10.5615	1.5514	4.8738	1.4689	0.181	4	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	8.4862	2.0753	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7684	1.1054	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1995	0.3519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1337	0.0469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	4	0	0	0	0	0	0	0			
CONSISTEST_T001_L006_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	6	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0	0	0	0	0	0			
CONSISTEST_T001_L007_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	7	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0	0	0	0	0	0			
CONSISTEST_T001_L008_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	8	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	27.8163	5.4403	17.0911	1.9558	1.339	7	27.8163	5.4403	17.0911	1.9558	1.339	7	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	3.6962	10.5158	9.5179	0.2777	0.2777	0.2777	0.2777	0.2777	2.6977	0.0000	0.9015	4.4419	4.9279	0.1963	0.2399	0.2836	0.3272	0.3708	5.4020	0.0000	0.2870	1.4139	1.5686	0.0625	0.0764	0.0903	0.1041	0.1180	1.7195	0.0000	0.0177	0.1508	0.2033	0.0110	0.0165	0.0230	0.0307	0.0394	0.8759	0	1	4	2	0	0	0	0	0	0			
CONSISTEST_T001_L009_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	9	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0	0	0	0	0	0			
CONSISTEST_T001_L010_2011.06.06_155541_001_CKB.jpg	6/20/2011	11:24:36	CONSISTEST	1	10	2011.06.06	155541	001	CKB	Clr	0.024011	0.025105	-	-	-	-	86.8720	35.9397	112.9080	4.1371	16.380	15	86.8720	35.9397	112.9080	4.1371	16.380	15	0.0000	0.0000	0.0000	0.0000	0.000	0	0.0000	0.0000	0.0000	0.0000	0.000	0	10	0.0000	0.0000	0.0000	10.6430	6.9777	24.8805	11.8992	12.3885	1.4487	18.6344	0.0000	0.0000	0.0000	6.0845	5.0051	21.5719	12.3121	14.4323	1.9234	51.5788	0.0000	0.0000	0.0000	1.9367	1.5932	6.8666	3.9191	4.5939	0.6122	16.4180	0.0000	0.0000	0.0000	0.2779	0.2865	1.4900	1.0151	1.3390	0.2033	11.8519	0	0	0	5	2	4	2	1	0	1			
